id,t_deadline_us,t_pub_us,published
1929,36887377344,36887378649,1
1930,36887394010,36887395265,1
1931,36887410677,36887411929,1
1932,36887427344,36887428586,1
1933,36887444010,36887445269,1
1934,36887460677,36887461938,1
1935,36887477344,36887478594,1
1936,36887494010,36887495261,1
1937,36887510677,36887511967,1
1938,36887527344,36887528605,1
1939,36887544010,36887545306,1
1940,36887560677,36887561937,1
1941,36887577344,36887578804,1
1942,36887594010,36887595559,1
1943,36887610677,36887612010,1
1944,36887627344,36887628687,1
1945,36887644010,36887645562,1
1946,36887660677,36887662038,1
1947,36887677344,36887678667,1
1948,36887694010,36887695336,1
1949,36887710677,36887712185,1
1950,36887727344,36887728586,1
1951,36887744010,36887745273,1
1952,36887760677,36887761948,1
1953,36887777344,36887778850,1
1954,36887794010,36887795281,1
1955,36887810677,36887811936,1
1956,36887827344,36887828809,1
1957,36887844010,36887845375,1
1958,36887860677,36887861988,1
1959,36887877344,36887878607,1
1960,36887894010,36887895248,1
1961,36887910677,36887911929,1
1962,36887927344,36887928615,1
1963,36887944010,36887945467,1
1964,36887960677,36887961926,1
1965,36887977344,36887978589,1
1966,36887994010,36887995282,1
1967,36888010677,36888011963,1
1968,36888027344,36888028612,1
1969,36888044010,36888045272,1
1970,36888060677,36888070180,1
1971,36888077344,36888078947,1
1972,36888094010,36888095653,1
1973,36888110677,36888112086,1
1974,36888127344,36888128842,1
1975,36888144010,36888145451,1
1976,36888160677,36888162234,1
1977,36888177344,36888178805,1
1978,36888194010,36888195396,1
1979,36888210677,36888211977,1
1980,36888227344,36888228628,1
1981,36888244010,36888245428,1
1982,36888260677,36888261966,1
1983,36888277344,36888278629,1
1984,36888294010,36888295300,1
1985,36888310677,36888312138,1
1986,36888327344,36888328622,1
1987,36888344010,36888345269,1
1988,36888360677,36888361928,1
1989,36888377344,36888378626,1
1990,36888394010,36888395252,1
1991,36888410677,36888411946,1
1992,36888427344,36888428634,1
1993,36888444010,36888445476,1
1994,36888460677,36888461931,1
1995,36888477344,36888478590,1
1996,36888494010,36888495257,1
1997,36888510677,36888511932,1
1998,36888527344,36888528589,1
1999,36888544010,36888545457,1
2000,36888560677,36888561944,1
2001,36888577344,36888578597,1
2002,36888594010,36888595307,1
2003,36888610677,36888612008,1
2004,36888627344,36888628594,1
2005,36888644010,36888645390,1
2006,36888660677,36888662088,1
2007,36888677344,36888678794,1
2008,36888694010,36888695269,1
2009,36888710677,36888711935,1
2010,36888727344,36888728598,1
2011,36888744010,36888745270,1
2012,36888760677,36888761932,1
2013,36888777344,36888778762,1
2014,36888794010,36888795431,1
2015,36888810677,36888811932,1
2016,36888827344,36888828758,1
2017,36888844010,36888845256,1
2018,36888860677,36888861966,1
2019,36888877344,36888878599,1
2020,36888894010,36888895301,1
2021,36888910677,36888911954,1
2022,36888927344,36888928595,1
2023,36888944010,36888945269,1
2024,36888960677,36888961925,1
2025,36888977344,36888978647,1
2026,36888994010,36888995281,1
2027,36889010677,36889012076,1
2028,36889027344,36889028815,1
2029,36889044010,36889045278,1
2030,36889060677,36889061971,1
2031,36889077344,36889078622,1
2032,36889094010,36889095258,1
2033,36889110677,36889111933,1
2034,36889127344,36889128580,1
2035,36889144010,36889145506,1
2036,36889160677,36889161942,1
2037,36889177344,36889178595,1
2038,36889194010,36889195251,1
2039,36889210677,36889211929,1
2040,36889227344,36889228614,1
2041,36889244010,36889245309,1
2042,36889260677,36889262080,1
2043,36889277344,36889278641,1
2044,36889294010,36889295314,1
2045,36889310677,36889311940,1
2046,36889327344,36889328626,1
2047,36889344010,36889345250,1
2048,36889360677,36889362127,1
2049,36889377344,36889378712,1
2050,36889394010,36889395420,1
2051,36889410677,36889412019,1
2052,36889427344,36889428623,1
2053,36889444010,36889445263,1
2054,36889460677,36889461920,1
2055,36889477344,36889478609,1
2056,36889494010,36889495303,1
2057,36889510677,36889512157,1
2058,36889527344,36889528633,1
2059,36889544010,36889545267,1
2060,36889560677,36889561932,1
2061,36889577344,36889578597,1
2062,36889594010,36889595290,1
2063,36889610677,36889611987,1
2064,36889627344,36889628727,1
2065,36889644010,36889645337,1
2066,36889660677,36889662150,1
2067,36889677344,36889678618,1
2068,36889694010,36889695356,1
2069,36889710677,36889712050,1
2070,36889727344,36889728735,1
2071,36889744010,36889745555,1
2072,36889760677,36889761930,1
2073,36889777344,36889778653,1
2074,36889794010,36889795257,1
2075,36889810677,36889811935,1
2076,36889827344,36889828598,1
2077,36889844010,36889845261,1
2078,36889860677,36889862138,1
2079,36889877344,36889878636,1
2080,36889894010,36889895278,1
2081,36889910677,36889912088,1
2082,36889927344,36889928621,1
2083,36889944010,36889945390,1
2084,36889960677,36889961958,1
2085,36889977344,36889978677,1
2086,36889994010,36889995482,1
2087,36890010677,36890012054,1
2088,36890027344,36890028657,1
2089,36890044010,36890045366,1
2090,36890060677,36890061972,1
2091,36890077344,36890078609,1
2092,36890094010,36890095369,1
2093,36890110677,36890112143,1
2094,36890127344,36890128594,1
2095,36890144010,36890145335,1
2096,36890160677,36890162141,1
2097,36890177344,36890178706,1
2098,36890194010,36890195465,1
2099,36890210677,36890212268,1
2100,36890227344,36890228866,1
2101,36890244010,36890245441,1
2102,36890260677,36890262616,1
2103,36890277344,36890278804,1
2104,36890294010,36890295332,1
2105,36890310677,36890312174,1
2106,36890327344,36890328614,1
2107,36890344010,36890345287,1
2108,36890360677,36890362107,1
2109,36890377344,36890378652,1
2110,36890394010,36890395256,1
2111,36890410677,36890412110,1
2112,36890427344,36890428783,1
2113,36890444010,36890445259,1
2114,36890460677,36890462105,1
2115,36890477344,36890478779,1
2116,36890494010,36890495252,1
2117,36890510677,36890512244,1
2118,36890527344,36890528612,1
2119,36890544010,36890545279,1
2120,36890560677,36890562149,1
2121,36890577344,36890578622,1
2122,36890594010,36890595466,1
2123,36890610677,36890612148,1
2124,36890627344,36890628593,1
2125,36890644010,36890645272,1
2126,36890660677,36890662138,1
2127,36890677344,36890678773,1
2128,36890694010,36890695293,1
2129,36890710677,36890712137,1
2130,36890727344,36890728589,1
2131,36890744010,36890745294,1
2132,36890760677,36890761935,1
2133,36890777344,36890778629,1
2134,36890794010,36890795281,1
2135,36890810677,36890811927,1
2136,36890827344,36890828779,1
2137,36890844010,36890845299,1
2138,36890860677,36890861935,1
2139,36890877344,36890878607,1
2140,36890894010,36890895283,1
2141,36890910677,36890911947,1
2142,36890927344,36890928575,1
2143,36890944010,36890945472,1
2144,36890960677,36890962109,1
2145,36890977344,36890978768,1
2146,36890994010,36890995365,1
2147,36891010677,36891011938,1
2148,36891027344,36891028634,1
2149,36891044010,36891045263,1
2150,36891060677,36891061961,1
2151,36891077344,36891078638,1
2152,36891094010,36891095254,1
2153,36891110677,36891111944,1
2154,36891127344,36891128591,1
2155,36891144010,36891145248,1
2156,36891160677,36891161948,1
2157,36891177344,36891178596,1
2158,36891194010,36891195490,1
2159,36891210677,36891211943,1
2160,36891227344,36891228586,1
2161,36891244010,36891245264,1
2162,36891260677,36891261925,1
2163,36891277344,36891278592,1
2164,36891294010,36891295313,1
2165,36891310677,36891312113,1
2166,36891327344,36891328627,1
2167,36891344010,36891345295,1
2168,36891360677,36891361922,1
2169,36891377344,36891378598,1
2170,36891394010,36891395280,1
2171,36891410677,36891411915,1
2172,36891427344,36891428799,1
2173,36891444010,36891445276,1
2174,36891460677,36891461968,1
2175,36891477344,36891478769,1
2176,36891494010,36891495247,1
2177,36891510677,36891511944,1
2178,36891527344,36891528625,1
2179,36891544010,36891545422,1
2180,36891560677,36891562128,1
2181,36891577344,36891578605,1
2182,36891594010,36891595252,1
2183,36891610677,36891611947,1
2184,36891627344,36891628592,1
2185,36891644010,36891645270,1
2186,36891660677,36891662224,1
2187,36891677344,36891678768,1
2188,36891694010,36891695281,1
2189,36891710677,36891711936,1
2190,36891727344,36891728583,1
2191,36891744010,36891745314,1
2192,36891760677,36891762012,1
2193,36891777344,36891778764,1
2194,36891794010,36891795347,1
2195,36891810677,36891812029,1
2196,36891827344,36891828865,1
2197,36891844010,36891845323,1
2198,36891860677,36891861997,1
2199,36891877344,36891878614,1
2200,36891894010,36891895313,1
2201,36891910677,36891912117,1
2202,36891927344,36891928592,1
2203,36891944010,36891945264,1
2204,36891960677,36891961922,1
2205,36891977344,36891978590,1
2206,36891994010,36891995238,1
2207,36892010677,36892012118,1
2208,36892027344,36892028796,1
2209,36892044010,36892045418,1
2210,36892060677,36892061932,1
2211,36892077344,36892078603,1
2212,36892094010,36892095266,1
2213,36892110677,36892111929,1
2214,36892127344,36892128579,1
2215,36892144010,36892145450,1
2216,36892160677,36892161924,1
2217,36892177344,36892178593,1
2218,36892194010,36892195362,1
2219,36892210677,36892211934,1
2220,36892227344,36892228585,1
2221,36892244010,36892245312,1
2222,36892260677,36892262143,1
2223,36892277344,36892278618,1
2224,36892294010,36892295489,1
2225,36892310677,36892312174,1
2226,36892327344,36892328791,1
2227,36892344010,36892345652,1
2228,36892360677,36892362131,1
2229,36892377344,36892378821,1
2230,36892394010,36892395482,1
2231,36892410677,36892411953,1
2232,36892427344,36892428608,1
2233,36892444010,36892445329,1
2234,36892460677,36892461923,1
2235,36892477344,36892478643,1
2236,36892494010,36892495257,1
2237,36892510677,36892511925,1
2238,36892527344,36892528631,1
2239,36892544010,36892545473,1
2240,36892560677,36892561938,1
2241,36892577344,36892578601,1
2242,36892594010,36892595255,1
2243,36892610677,36892611930,1
2244,36892627344,36892628831,1
2245,36892644010,36892645262,1
2246,36892660677,36892662120,1
2247,36892677344,36892678600,1
2248,36892694010,36892695239,1
2249,36892710677,36892711966,1
2250,36892727344,36892728591,1
2251,36892744010,36892745310,1
2252,36892760677,36892762154,1
2253,36892777344,36892778623,1
2254,36892794010,36892795339,1
2255,36892810677,36892811980,1
2256,36892827344,36892828586,1
2257,36892844010,36892845289,1
2258,36892860677,36892862095,1
2259,36892877344,36892878609,1
2260,36892894010,36892895259,1
2261,36892910677,36892911946,1
2262,36892927344,36892928591,1
2263,36892944010,36892945265,1
2264,36892960677,36892961934,1
2265,36892977344,36892978699,1
2266,36892994010,36892995462,1
2267,36893010677,36893011938,1
2268,36893027344,36893028593,1
2269,36893044010,36893045268,1
2270,36893060677,36893061936,1
2271,36893077344,36893078821,1
2272,36893094010,36893095482,1
2273,36893110677,36893112146,1
2274,36893127344,36893128751,1
2275,36893144010,36893145273,1
2276,36893160677,36893161923,1
2277,36893177344,36893178637,1
2278,36893194010,36893195285,1
2279,36893210677,36893211961,1
2280,36893227344,36893228612,1
2281,36893244010,36893245269,1
2282,36893260677,36893261997,1
2283,36893277344,36893278601,1
2284,36893294010,36893295261,1
2285,36893310677,36893311976,1
2286,36893327344,36893328587,1
2287,36893344010,36893345457,1
2288,36893360677,36893361944,1
2289,36893377344,36893378598,1
2290,36893394010,36893395260,1
2291,36893410677,36893411933,1
2292,36893427344,36893428571,1
2293,36893444010,36893445269,1
2294,36893460677,36893462082,1
2295,36893477344,36893478596,1
2296,36893494010,36893495254,1
2297,36893510677,36893511926,1
2298,36893527344,36893528777,1
2299,36893544010,36893545444,1
2300,36893560677,36893561974,1
2301,36893577344,36893578767,1
2302,36893594010,36893595560,1
2303,36893610677,36893612120,1
2304,36893627344,36893628592,1
2305,36893644010,36893645287,1
2306,36893660677,36893662165,1
2307,36893677344,36893678600,1
2308,36893694010,36893695312,1
2309,36893710677,36893712147,1
2310,36893727344,36893728586,1
2311,36893744010,36893745247,1
2312,36893760677,36893761938,1
2313,36893777344,36893778584,1
2314,36893794010,36893795272,1
2315,36893810677,36893811938,1
2316,36893827344,36893828792,1
2317,36893844010,36893845394,1
2318,36893860677,36893862021,1
2319,36893877344,36893878655,1
2320,36893894010,36893895343,1
2321,36893910677,36893912130,1
2322,36893927344,36893928677,1
2323,36893944010,36893945306,1
2324,36893960677,36893962009,1
2325,36893977344,36893978621,1
2326,36893994010,36893995249,1
2327,36894010677,36894012091,1
2328,36894027344,36894028630,1
2329,36894044010,36894045308,1
2330,36894060677,36894062123,1
2331,36894077344,36894078612,1
2332,36894094010,36894095258,1
2333,36894110677,36894111929,1
2334,36894127344,36894128749,1
2335,36894144010,36894145258,1
2336,36894160677,36894161922,1
2337,36894177344,36894178687,1
2338,36894194010,36894195427,1
2339,36894210677,36894211945,1
2340,36894227344,36894228599,1
2341,36894244010,36894245259,1
2342,36894260677,36894261914,1
2343,36894277344,36894278590,1
2344,36894294010,36894295298,1
2345,36894310677,36894312111,1
2346,36894327344,36894328604,1
2347,36894344010,36894345266,1
2348,36894360677,36894362076,1
2349,36894377344,36894378713,1
2350,36894394010,36894395502,1
2351,36894410677,36894412143,1
2352,36894427344,36894428937,1
2353,36894444010,36894445525,1
2354,36894460677,36894462130,1
2355,36894477344,36894478616,1
2356,36894494010,36894495289,1
2357,36894510677,36894511960,1
2358,36894527344,36894528597,1
2359,36894544010,36894545491,1
2360,36894560677,36894561956,1
2361,36894577344,36894578609,1
2362,36894594010,36894595275,1
2363,36894610677,36894612023,1
2364,36894627344,36894628699,1
2365,36894644010,36894645278,1
2366,36894660677,36894662199,1
2367,36894677344,36894678769,1
2368,36894694010,36894695396,1
2369,36894710677,36894711948,1
2370,36894727344,36894728570,1
2371,36894744010,36894745228,1
2372,36894760677,36894761954,1
2373,36894777344,36894778789,1
2374,36894794010,36894795446,1
2375,36894810677,36894811935,1
2376,36894827344,36894828579,1
2377,36894844010,36894845275,1
2378,36894860677,36894862011,1
2379,36894877344,36894878594,1
2380,36894894010,36894895291,1
2381,36894910677,36894912120,1
2382,36894927344,36894928574,1
2383,36894944010,36894945247,1
2384,36894960677,36894961911,1
2385,36894977344,36894978588,1
2386,36894994010,36894995251,1
2387,36895010677,36895011934,1
2388,36895027344,36895028761,1
2389,36895044010,36895045252,1
2390,36895060677,36895061900,1
2391,36895077344,36895078577,1
2392,36895094010,36895095249,1
2393,36895110677,36895111906,1
2394,36895127344,36895128742,1
2395,36895144010,36895145438,1
2396,36895160677,36895162090,1
2397,36895177344,36895178741,1
2398,36895194010,36895195398,1
2399,36895210677,36895211933,1
2400,36895227344,36895228726,1
2401,36895244010,36895245254,1
2402,36895260677,36895261912,1
2403,36895277344,36895278741,1
2404,36895294010,36895295239,1
2405,36895310677,36895311952,1
2406,36895327344,36895328776,1
2407,36895344010,36895345241,1
2408,36895360677,36895361932,1
2409,36895377344,36895378731,1
2410,36895394010,36895395245,1
2411,36895410677,36895411921,1
2412,36895427344,36895428746,1
2413,36895444010,36895445263,1
2414,36895460677,36895461917,1
2415,36895477344,36895478734,1
2416,36895494010,36895495286,1
2417,36895510677,36895512102,1
2418,36895527344,36895528786,1
2419,36895544010,36895545248,1
2420,36895560677,36895561901,1
2421,36895577344,36895578792,1
2422,36895594010,36895595238,1
2423,36895610677,36895611992,1
2424,36895627344,36895628803,1
2425,36895644010,36895645258,1
2426,36895660677,36895662071,1
2427,36895677344,36895678849,1
2428,36895694010,36895695250,1
2429,36895710677,36895711910,1
2430,36895727344,36895728736,1
2431,36895744010,36895745432,1
2432,36895760677,36895761929,1
2433,36895777344,36895778588,1
2434,36895794010,36895795245,1
2435,36895810677,36895811960,1
2436,36895827344,36895828585,1
2437,36895844010,36895845236,1
2438,36895860677,36895861937,1
2439,36895877344,36895878760,1
2440,36895894010,36895895257,1
2441,36895910677,36895911922,1
2442,36895927344,36895928631,1
2443,36895944010,36895945381,1
2444,36895960677,36895962051,1
2445,36895977344,36895978681,1
2446,36895994010,36895996515,1
2447,36896010677,36896012052,1
2448,36896027344,36896028604,1
2449,36896044010,36896045307,1
2450,36896060677,36896061978,1
2451,36896077344,36896078638,1
2452,36896094010,36896095273,1
2453,36896110677,36896111929,1
2454,36896127344,36896128576,1
2455,36896144010,36896145258,1
2456,36896160677,36896161896,1
2457,36896177344,36896178589,1
2458,36896194010,36896195236,1
2459,36896210677,36896211925,1
2460,36896227344,36896228821,1
2461,36896244010,36896245260,1
2462,36896260677,36896262096,1
2463,36896277344,36896278576,1
2464,36896294010,36896295328,1
2465,36896310677,36896311934,1
2466,36896327344,36896328605,1
2467,36896344010,36896345457,1
2468,36896360677,36896361920,1
2469,36896377344,36896378605,1
2470,36896394010,36896395267,1
2471,36896410677,36896411920,1
2472,36896427344,36896428569,1
2473,36896444010,36896445272,1
2474,36896460677,36896462087,1
2475,36896477344,36896478870,1
2476,36896494010,36896495415,1
2477,36896510677,36896512093,1
2478,36896527344,36896528871,1
2479,36896544010,36896545486,1
2480,36896560677,36896562137,1
2481,36896577344,36896578763,1
2482,36896594010,36896595487,1
2483,36896610677,36896611991,1
2484,36896627344,36896628618,1
2485,36896644010,36896645303,1
2486,36896660677,36896662097,1
2487,36896677344,36896678634,1
2488,36896694010,36896695321,1
2489,36896710677,36896712193,1
2490,36896727344,36896728636,1
2491,36896744010,36896745313,1
2492,36896760677,36896761916,1
2493,36896777344,36896778768,1
2494,36896794010,36896795266,1
2495,36896810677,36896811941,1
2496,36896827344,36896828614,1
2497,36896844010,36896845266,1
2498,36896860677,36896861964,1
2499,36896877344,36896878587,1
2500,36896894010,36896895249,1
2501,36896910677,36896911945,1
2502,36896927344,36896928596,1
2503,36896944010,36896945557,1
2504,36896960677,36896961978,1
2505,36896977344,36896978643,1
2506,36896994010,36896995308,1
2507,36897010677,36897011965,1
2508,36897027344,36897028587,1
2509,36897044010,36897045255,1
2510,36897060677,36897062086,1
2511,36897077344,36897078601,1
2512,36897094010,36897095265,1
2513,36897110677,36897111963,1
2514,36897127344,36897128597,1
2515,36897144010,36897145257,1
2516,36897160677,36897161934,1
2517,36897177344,36897178691,1
2518,36897194010,36897195457,1
2519,36897210677,36897211940,1
2520,36897227344,36897228616,1
2521,36897244010,36897245275,1
2522,36897260677,36897261906,1
2523,36897277344,36897278592,1
2524,36897294010,36897295302,1
2525,36897310677,36897312124,1
2526,36897327344,36897328655,1
2527,36897344010,36897345276,1
2528,36897360677,36897361935,1
2529,36897377344,36897378634,1
2530,36897394010,36897395309,1
2531,36897410677,36897412004,1
2532,36897427344,36897428799,1
2533,36897444010,36897445329,1
2534,36897460677,36897461949,1
2535,36897477344,36897478614,1
2536,36897494010,36897495258,1
2537,36897510677,36897511937,1
2538,36897527344,36897528606,1
2539,36897544010,36897545280,1
2540,36897560677,36897561959,1
2541,36897577344,36897578596,1
2542,36897594010,36897595253,1
2543,36897610677,36897611934,1
2544,36897627344,36897628608,1
2545,36897644010,36897645264,1
2546,36897660677,36897662164,1
2547,36897677344,36897678777,1
2548,36897694010,36897695271,1
2549,36897710677,36897711937,1
2550,36897727344,36897728584,1
2551,36897744010,36897745256,1
2552,36897760677,36897761918,1
2553,36897777344,36897778743,1
2554,36897794010,36897795481,1
2555,36897810677,36897811974,1
2556,36897827344,36897828588,1
2557,36897844010,36897845444,1
2558,36897860677,36897861954,1
2559,36897877344,36897878601,1
2560,36897894010,36897895322,1
2561,36897910677,36897912138,1
2562,36897927344,36897928619,1
2563,36897944010,36897945269,1
2564,36897960677,36897961948,1
2565,36897977344,36897978593,1
2566,36897994010,36897995291,1
2567,36898010677,36898012035,1
2568,36898027344,36898028884,1
2569,36898044010,36898045304,1
2570,36898060677,36898062087,1
2571,36898077344,36898078693,1
2572,36898094010,36898095433,1
2573,36898110677,36898112009,1
2574,36898127344,36898128617,1
2575,36898144010,36898145485,1
2576,36898160677,36898161985,1
2577,36898177344,36898178610,1
2578,36898194010,36898195331,1
2579,36898210677,36898211948,1
2580,36898227344,36898228634,1
2581,36898244010,36898245277,1
2582,36898260677,36898261961,1
2583,36898277344,36898278623,1
2584,36898294010,36898295284,1
2585,36898310677,36898311940,1
2586,36898327344,36898328628,1
2587,36898344010,36898345267,1
2588,36898360677,36898361920,1
2589,36898377344,36898378913,1
2590,36898394010,36898395424,1
2591,36898410677,36898411944,1
2592,36898427344,36898428598,1
2593,36898444010,36898445251,1
2594,36898460677,36898461911,1
2595,36898477344,36898478595,1
2596,36898494010,36898495319,1
2597,36898510677,36898512125,1
2598,36898527344,36898528672,1
2599,36898544010,36898545262,1
2600,36898560677,36898562097,1
2601,36898577344,36898578715,1
2602,36898594010,36898595461,1
2603,36898610677,36898612241,1
2604,36898627344,36898628945,1
2605,36898644010,36898645460,1
2606,36898660677,36898662173,1
2607,36898677344,36898678651,1
2608,36898694010,36898695287,1
2609,36898710677,36898711938,1
2610,36898727344,36898728588,1
2611,36898744010,36898745520,1
2612,36898760677,36898761955,1
2613,36898777344,36898778600,1
2614,36898794010,36898795288,1
2615,36898810677,36898811964,1
2616,36898827344,36898828594,1
2617,36898844010,36898845270,1
2618,36898860677,36898862273,1
2619,36898877344,36898878624,1
2620,36898894010,36898895297,1
2621,36898910677,36898912159,1
2622,36898927344,36898928596,1
2623,36898944010,36898945268,1
2624,36898960677,36898961951,1
2625,36898977344,36898978609,1
2626,36898994010,36898995246,1
2627,36899010677,36899012036,1
2628,36899027344,36899028615,1
2629,36899044010,36899045270,1
2630,36899060677,36899061931,1
2631,36899077344,36899078620,1
2632,36899094010,36899095346,1
2633,36899110677,36899112145,1
2634,36899127344,36899128592,1
2635,36899144010,36899145299,1
2636,36899160677,36899161951,1
2637,36899177344,36899178582,1
2638,36899194010,36899195245,1
2639,36899210677,36899212001,1
2640,36899227344,36899228800,1
2641,36899244010,36899245286,1
2642,36899260677,36899261928,1
2643,36899277344,36899278596,1
2644,36899294010,36899295275,1
2645,36899310677,36899311923,1
2646,36899327344,36899328631,1
2647,36899344010,36899345474,1
2648,36899360677,36899361918,1
2649,36899377344,36899378596,1
2650,36899394010,36899395266,1
2651,36899410677,36899411925,1
2652,36899427344,36899428755,1
2653,36899444010,36899445273,1
2654,36899460677,36899462002,1
2655,36899477344,36899478803,1
2656,36899494010,36899495266,1
2657,36899510677,36899511933,1
2658,36899527344,36899528643,1
2659,36899544010,36899545247,1
2660,36899560677,36899561922,1
2661,36899577344,36899578744,1
2662,36899594010,36899595434,1
2663,36899610677,36899611964,1
2664,36899627344,36899628686,1
2665,36899644010,36899645267,1
2666,36899660677,36899662132,1
2667,36899677344,36899678623,1
2668,36899694010,36899695285,1
2669,36899710677,36899711937,1
2670,36899727344,36899728589,1
2671,36899744010,36899745268,1
2672,36899760677,36899761948,1
2673,36899777344,36899778590,1
2674,36899794010,36899795249,1
2675,36899810677,36899811989,1
2676,36899827344,36899828808,1
2677,36899844010,36899845252,1
2678,36899860677,36899861935,1
2679,36899877344,36899878649,1
2680,36899894010,36899895284,1
2681,36899910677,36899911945,1
2682,36899927344,36899928591,1
2683,36899944010,36899945476,1
2684,36899960677,36899962101,1
2685,36899977344,36899978588,1
2686,36899994010,36899995239,1
2687,36900010677,36900012575,1
2688,36900027344,36900028867,1
2689,36900044010,36900046377,1
2690,36900060677,36900062389,1
2691,36900077344,36900078826,1
2692,36900094010,36900095343,1
2693,36900110677,36900112127,1
2694,36900127344,36900128881,1
2695,36900144010,36900145596,1
2696,36900160677,36900162257,1
2697,36900177344,36900178908,1
2698,36900194010,36900195675,1
2699,36900210677,36900212126,1
2700,36900227344,36900228932,1
2701,36900244010,36900245636,1
2702,36900260677,36900262104,1
2703,36900277344,36900278871,1
2704,36900294010,36900295554,1
2705,36900310677,36900312168,1
2706,36900327344,36900328967,1
2707,36900344010,36900345590,1
2708,36900360677,36900362340,1
2709,36900377344,36900379091,1
2710,36900394010,36900395918,1
2711,36900410677,36900412332,1
2712,36900427344,36900428969,1
2713,36900444010,36900445829,1
2714,36900460677,36900462252,1
2715,36900477344,36900478937,1
2716,36900494010,36900495553,1
2717,36900510677,36900512111,1
2718,36900527344,36900528679,1
2719,36900544010,36900545578,1
2720,36900560677,36900562128,1
2721,36900577344,36900578739,1
2722,36900594010,36900595443,1
2723,36900610677,36900611943,1
2724,36900627344,36900628666,1
2725,36900644010,36900645490,1
2726,36900660677,36900662275,1
2727,36900677344,36900678861,1
2728,36900694010,36900695487,1
2729,36900710677,36900712178,1
2730,36900727344,36900728870,1
2731,36900744010,36900745715,1
2732,36900760677,36900761980,1
2733,36900777344,36900778777,1
2734,36900794010,36900795487,1
2735,36900810677,36900811986,1
2736,36900827344,36900828616,1
2737,36900844010,36900845316,1
2738,36900860677,36900862000,1
2739,36900877344,36900878655,1
2740,36900894010,36900895294,1
2741,36900910677,36900912036,1
2742,36900927344,36900928809,1
2743,36900944010,36900945272,1
2744,36900960677,36900961954,1
2745,36900977344,36900978608,1
2746,36900994010,36900995253,1
2747,36901010677,36901012034,1
2748,36901027344,36901028771,1
2749,36901044010,36901045547,1
2750,36901060677,36901062069,1
2751,36901077344,36901078636,1
2752,36901094010,36901095290,1
2753,36901110677,36901111983,1
2754,36901127344,36901128696,1
2755,36901144010,36901145272,1
2756,36901160677,36901162028,1
2757,36901177344,36901178717,1
2758,36901194010,36901195297,1
2759,36901210677,36901211999,1
2760,36901227344,36901228635,1
2761,36901244010,36901245260,1
2762,36901260677,36901262037,1
2763,36901277344,36901278789,1
2764,36901294010,36901295328,1
2765,36901310677,36901311952,1
2766,36901327344,36901328595,1
2767,36901344010,36901345301,1
2768,36901360677,36901361936,1
2769,36901377344,36901378732,1
2770,36901394010,36901395443,1
2771,36901410677,36901411978,1
2772,36901427344,36901428584,1
2773,36901444010,36901445290,1
2774,36901460677,36901461907,1
2775,36901477344,36901478609,1
2776,36901494010,36901495313,1
2777,36901510677,36901512142,1
2778,36901527344,36901528628,1
2779,36901544010,36901545282,1
2780,36901560677,36901562099,1
2781,36901577344,36901578624,1
2782,36901594010,36901595307,1
2783,36901610677,36901611932,1
2784,36901627344,36901628822,1
2785,36901644010,36901645273,1
2786,36901660677,36901662100,1
2787,36901677344,36901678631,1
2788,36901694010,36901695243,1
2789,36901710677,36901711931,1
2790,36901727344,36901728590,1
2791,36901744010,36901745467,1
2792,36901760677,36901761946,1
2793,36901777344,36901778596,1
2794,36901794010,36901795256,1
2795,36901810677,36901811936,1
2796,36901827344,36901828584,1
2797,36901844010,36901845268,1
2798,36901860677,36901862006,1
2799,36901877344,36901878592,1
2800,36901894010,36901895260,1
2801,36901910677,36901911943,1
2802,36901927344,36901928585,1
2803,36901944010,36901945270,1
2804,36901960677,36901961917,1
2805,36901977344,36901978638,1
2806,36901994010,36901995473,1
2807,36902010677,36902011957,1
2808,36902027344,36902028629,1
2809,36902044010,36902045332,1
2810,36902060677,36902062011,1
2811,36902077344,36902078789,1
2812,36902094010,36902095306,1
2813,36902110677,36902112022,1
2814,36902127344,36902128774,1
2815,36902144010,36902145287,1
2816,36902160677,36902161918,1
2817,36902177344,36902178623,1
2818,36902194010,36902195259,1
2819,36902210677,36902212085,1
2820,36902227344,36902228890,1
2821,36902244010,36902245357,1
2822,36902260677,36902262011,1
2823,36902277344,36902278850,1
2824,36902294010,36902295310,1
2825,36902310677,36902311953,1
2826,36902327344,36902328691,1
2827,36902344010,36902345517,1
2828,36902360677,36902361948,1
2829,36902377344,36902378814,1
2830,36902394010,36902395273,1
2831,36902410677,36902411941,1
2832,36902427344,36902428602,1
2833,36902444010,36902445298,1
2834,36902460677,36902462528,1
2835,36902477344,36902478850,1
2836,36902494010,36902495518,1
2837,36902510677,36902512285,1
2838,36902527344,36902528783,1
2839,36902544010,36902545337,1
2840,36902560677,36902562009,1
2841,36902577344,36902578663,1
2842,36902594010,36902595303,1
2843,36902610677,36902612142,1
2844,36902627344,36902628611,1
2845,36902644010,36902645280,1
2846,36902660677,36902662081,1
2847,36902677344,36902678652,1
2848,36902694010,36902695316,1
2849,36902710677,36902712252,1
2850,36902727344,36902728701,1
2851,36902744010,36902745352,1
2852,36902760677,36902762111,1
2853,36902777344,36902778809,1
2854,36902794010,36902795459,1
2855,36902810677,36902812259,1
2856,36902827344,36902829027,1
2857,36902844010,36902845325,1
2858,36902860677,36902862032,1
2859,36902877344,36902878624,1
2860,36902894010,36902895283,1
